(15 7 9 4 14 21 18 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 22 16 13 15) 2130.2937000 0.0004694
(15 13 9 4 14 21 18 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 22 16 7 15) 2106.0586000 0.0004748
(15 13 9 4 14 21 18 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 22 16 7 15) 2106.0586000 0.0004748
(15 9 4 14 21 18 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 7 22 16 13 15) 2058.0337000 0.0004859
(15 13 9 4 14 21 18 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 22 16 7 15) 2040.4237000 0.0004901
(15 9 18 4 14 21 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 7 22 16 13 15) 2009.0082000 0.0004978
(15 9 4 14 21 18 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 22 13 16 7 15) 2004.9805000 0.0004988
(15 9 18 4 14 21 2 12 11 17 3 6 10 25 8 5 23 19 24 20 1 22 13 16 7 15) 1955.9550000 0.0005113
(15 9 18 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 7 22 16 13 15) 1895.9680000 0.0005274
(15 9 18 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 7 22 16 13 15) 1895.9680000 0.0005274
(15 9 18 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 7 22 16 13 15) 1895.9680000 0.0005274
(15 9 18 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 22 13 16 7 15) 1842.9149000 0.0005426
(15 9 18 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 22 13 16 7 15) 1842.9149000 0.0005426
(15 18 9 4 14 21 12 11 17 3 6 2 10 25 8 5 23 19 24 20 1 22 13 16 7 15) 1839.4558000 0.0005436
(15 9 18 4 14 21 8 11 17 3 6 2 10 25 12 5 23 19 24 20 1 22 13 16 7 15) 1837.2770000 0.0005443
(15 9 18 4 14 21 11 17 3 6 2 10 25 12 8 5 23 19 24 20 1 22 13 16 7 15) 1833.0181000 0.0005455
(15 18 9 4 14 21 11 17 3 6 2 8 10 25 12 5 23 19 24 20 1 22 13 16 7 15) 1820.8230000 0.0005492
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 23 19 24 20 1 22 13 16 7 15) 1787.9264000 0.0005593
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 23 19 24 20 1 22 13 16 7 15) 1787.9264000 0.0005593
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 7 19 24 20 1 22 13 16 23 15) 1753.6770000 0.0005702
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 7 19 24 20 1 22 13 16 23 15) 1753.6770000 0.0005702
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 19 24 20 1 22 13 23 16 7 15) 1722.6324000 0.0005805
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 19 24 20 1 22 13 23 16 7 15) 1722.6324000 0.0005805
(15 18 9 4 14 12 11 17 3 21 8 6 2 10 25 5 7 19 24 20 1 22 13 16 23 15) 1705.4141000 0.0005864
(15 18 9 4 14 12 11 17 3 8 6 2 10 25 21 5 19 24 20 1 22 13 23 16 7 15) 1680.0746000 0.0005952
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 7 24 20 1 22 13 23 16 19 15) 1657.7828000 0.0006032
(15 18 9 4 14 21 11 17 3 8 6 2 10 25 12 5 7 24 20 1 22 13 23 16 19 15) 1657.7828000 0.0006032
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 19 24 20 1 22 13 23 16 15) 1625.4894000 0.0006152
(15 18 9 4 14 11 17 3 25 8 6 2 10 21 12 5 7 24 20 1 22 13 23 16 19 15) 1604.9707000 0.0006231
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 5 7 24 20 1 22 13 23 16 19 15) 1561.6924000 0.0006403
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 11 17 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1506.4564000 0.0006638
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 4 14 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1480.3757000 0.0006755
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1477.9852000 0.0006766
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1477.9852000 0.0006766
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1477.9852000 0.0006766
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1477.9852000 0.0006766
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 24 20 1 22 13 23 16 19 15) 1477.9852000 0.0006766
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 17 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 23 16 19 15) 1474.2738000 0.0006783
(15 18 9 14 4 12 13 11 3 25 8 6 2 10 21 7 5 20 24 1 22 17 23 16 19 15) 1452.7673000 0.0006883
(15 18 9 14 4 12 13 11 3 25 8 6 2 10 21 7 5 20 24 1 22 17 23 16 19 15) 1452.7673000 0.0006883
(15 18 9 14 4 12 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 17 23 16 19 15) 1452.2296000 0.0006886
(15 18 9 14 4 12 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 17 23 16 19 15) 1452.2296000 0.0006886
(15 18 9 14 4 12 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 17 23 16 19 15) 1452.2296000 0.0006886
(15 18 9 14 4 12 11 3 25 8 6 2 10 21 7 5 20 24 1 22 13 17 23 16 19 15) 1452.2296000 0.0006886
(15 18 9 14 4 12 21 3 25 8 6 2 10 11 7 5 20 24 1 22 13 17 23 16 19 15) 1427.1185000 0.0007007
(15 18 9 14 4 12 21 3 25 8 6 2 10 11 7 5 20 24 1 22 13 17 23 16 19 15) 1427.1185000 0.0007007
(15 18 9 14 4 12 21 3 25 8 6 2 10 11 7 5 20 24 1 22 13 17 23 16 19 15) 1427.1185000 0.0007007
(15 18 9 14 4 12 21 3 25 8 6 2 10 11 7 5 20 24 1 22 13 17 23 16 19 15) 1427.1185000 0.0007007
