(15 12 2 6 25 18 4 23 1 24 5 9 13 17 11 20 7 19 3 22 16 21 8 14 10 15) 2001.1837000 0.0004997
(15 12 2 6 25 18 10 9 14 24 20 16 23 4 1 5 13 17 11 7 19 3 22 21 8 15) 1708.5311000 0.0005853
(15 12 2 6 25 18 10 9 14 24 20 16 23 4 1 5 13 17 11 7 19 3 22 21 8 15) 1708.5311000 0.0005853
(15 12 2 6 25 10 9 14 24 20 16 23 4 1 5 13 7 19 3 18 22 17 11 21 8 15) 1680.6687000 0.0005950
(15 4 10 9 14 24 20 16 23 1 5 13 7 18 25 3 11 17 22 19 6 2 12 8 21 15) 1580.4792000 0.0006327
(15 4 17 11 3 25 10 9 14 24 20 7 16 23 1 5 22 19 13 18 6 2 12 8 21 15) 1553.9170000 0.0006435
(15 12 2 6 25 10 9 14 4 24 20 7 16 23 1 5 22 13 19 3 18 17 11 21 8 15) 1474.0006000 0.0006784
(15 12 2 6 25 10 9 14 4 24 20 7 16 23 1 5 22 13 19 3 18 17 11 21 8 15) 1474.0006000 0.0006784
(15 10 9 4 14 24 20 7 16 5 23 1 13 18 25 3 11 17 22 19 6 2 8 12 21 15) 1384.8896000 0.0007221
(15 10 9 4 14 24 20 7 16 5 23 1 13 18 25 3 11 17 22 19 6 2 8 12 21 15) 1384.8896000 0.0007221
(15 2 6 25 10 14 4 24 20 1 5 7 19 3 18 22 13 17 11 16 23 9 21 8 12 15) 1294.1785000 0.0007727
(15 14 4 24 20 7 16 23 1 5 13 9 18 3 11 17 22 19 10 25 6 2 8 12 21 15) 1255.9202000 0.0007962
(15 14 4 24 20 1 5 7 16 23 9 18 13 17 11 3 22 19 10 25 21 6 2 8 12 15) 1206.2266000 0.0008290
(15 14 4 24 20 7 16 1 5 23 9 19 13 17 11 3 22 18 10 25 6 2 8 12 21 15) 1168.9695000 0.0008555
(15 14 4 24 20 1 5 7 16 23 9 19 13 17 11 3 22 18 10 25 6 2 8 12 21 15) 1120.4069000 0.0008925
(15 14 4 24 20 1 5 7 16 23 9 19 13 17 11 3 22 18 10 25 6 2 8 12 21 15) 1120.4069000 0.0008925
(15 14 4 24 20 1 5 7 16 23 9 19 13 17 11 3 22 18 25 10 6 2 8 12 21 15) 1068.9635000 0.0009355
(15 14 4 24 20 1 5 7 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1049.4282000 0.0009529
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1018.2154000 0.0009821
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1018.2154000 0.0009821
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1018.2154000 0.0009821
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1018.2154000 0.0009821
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 3 22 25 10 6 2 8 12 21 15) 1018.2154000 0.0009821
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 6 2 8 12 21 15) 949.0507000 0.0010537
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 6 2 8 12 21 15) 949.0507000 0.0010537
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 6 2 8 12 21 15) 949.0507000 0.0010537
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 6 2 8 12 21 15) 949.0507000 0.0010537
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 922.2249000 0.0010843
(15 14 4 24 20 7 1 5 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 922.2249000 0.0010843
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
(15 14 4 24 20 5 1 7 16 23 9 19 18 13 17 11 22 3 25 10 2 6 8 12 21 15) 913.8821400 0.0010942
